# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_DOWNSTREAM	variants_effect_NON_SYNONYMOUS_CODING	variants_effect_START_LOST	variants_effect_STOP_GAINED	variants_effect_SYNONYMOUS_CODING	variants_effect_UPSTREAM	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
CFBS_3564	CFBS_3564	YP_008008400.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3565	CFBS_3565	YP_008008401.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3566	CFBS_3566	YP_008008402.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
CFBS_3568	CFBS_3568	YP_008008404.1		1	0	0	1	1	0	0	1	0	0	1	0	5000	1	0	1776	0	0	0	0	0	0
CFBS_3569	CFBS_3569	YP_008008406.1		0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	435	0	0	0	1	0	5000
CFBS_3570	CFBS_3570	YP_008008405.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3572	CFBS_3572	YP_008008408.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3574	CFBS_3574	YP_008008410.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3578	CFBS_3578	YP_008008414.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3579	CFBS_3579	YP_008008415.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3580	CFBS_3580	YP_008008416.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	891	0	0	0	0	0	0
CFBS_3581	CFBS_3581	YP_008008417.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3583	CFBS_3583	YP_008008419.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3584	CFBS_3584	YP_008008420.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3585	CFBS_3585	YP_008008421.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3586	CFBS_3586	YP_008008422.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3597	CFBS_3597	YP_008008433.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3598	CFBS_3598	YP_008008434.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3599	CFBS_3599	YP_008008435.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3603	CFBS_3603	YP_008008439.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3604	CFBS_3604	YP_008008440.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3605	CFBS_3605	YP_008008441.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3616	CFBS_3616	YP_008008452.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3617	CFBS_3617	YP_008008453.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3619	CFBS_3619	YP_008008455.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
CFBS_3625	CFBS_3625	YP_008008461.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3626	CFBS_3626	YP_008008462.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3628	CFBS_3628	YP_008008464.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3629	CFBS_3629	YP_008008465.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3630	CFBS_3630	YP_008008466.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3631	CFBS_3631	YP_008008467.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3632	CFBS_3632	YP_008008468.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3633	CFBS_3633	YP_008008469.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3635	CFBS_3635	YP_008008471.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3636	CFBS_3636	YP_008008472.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3637	CFBS_3637	YP_008008473.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3638	CFBS_3638	YP_008008474.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3639	CFBS_3639	YP_008008475.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3640	CFBS_3640	YP_008008476.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3641	CFBS_3641	YP_008008477.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3642	CFBS_3642	YP_008008478.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3643	CFBS_3643	YP_008008479.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3645	CFBS_3645	YP_008008481.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3646	CFBS_3646	YP_008008482.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3647	CFBS_3647	YP_008008483.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3648	CFBS_3648	YP_008008484.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3665	CFBS_3665	YP_008008501.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3666	CFBS_3666	YP_008008502.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3668	CFBS_3668	YP_008008504.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3671	CFBS_3671	YP_008008507.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3680	CFBS_3680	YP_008008516.1		0	0	0	5	5	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3683	CFBS_3683	YP_008008519.1		0	3	1	1	1	1	0	0	3	0	1	0	5000	4	0	669	0	0	0	0	0	0
CFBS_3684	CFBS_3684	YP_008008520.1		0	0	0	5	1	0	0	0	0	4	1	0	5000	0	0	0	0	0	0	4	0	5000
CFBS_3685	CFBS_3685	YP_008008521.1		0	0	1	4	4	1	0	0	0	0	4	0	5000	1	0	1095	0	0	0	0	0	0
CFBS_3686	CFBS_3686	YP_008008522.1		0	0	0	5	5	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3688	CFBS_3688	YP_008008524.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3689	CFBS_3689	YP_008008525.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3723	CFBS_3723	YP_008008559.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3724	CFBS_3724	YP_008008560.1		0	1	0	3	3	0	0	0	1	0	3	0	5000	1	0	4863	0	0	0	0	0	0
CFBS_3726	CFBS_3726	YP_008008562.1		0	0	0	3	1	0	0	0	0	2	1	0	5000	0	0	0	0	0	0	2	0	5000
CFBS_3727	CFBS_3727	YP_008008563.1		0	0	0	5	2	0	0	0	0	3	2	0	5000	0	0	0	0	0	0	3	0	5000
CFBS_3729	CFBS_3729	YP_008008565.1		0	1	1	1	1	1	0	0	1	0	1	0	5000	2	0	1455	0	0	0	0	0	0
CFBS_3730	CFBS_3730	YP_008008566.1		0	0	1	3	1	1	0	0	0	2	1	0	5000	1	0	3225	0	0	0	2	0	5000
CFBS_3733	CFBS_3733	YP_008008569.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
CFBS_3735	CFBS_3735	YP_008008571.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3736	CFBS_3736	YP_008008572.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3737	CFBS_3737	YP_008008573.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3740	CFBS_3740	YP_008008576.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3741	CFBS_3741	YP_008008577.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3742	CFBS_3742	YP_008008578.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3743	CFBS_3743	YP_008008579.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3744	CFBS_3744	YP_008008580.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3745	CFBS_3745	YP_008008581.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3746	CFBS_3746	YP_008008582.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	783	0	0	0	0	0	0
CFBS_3747	CFBS_3747	YP_008008583.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3748	CFBS_3748	YP_008008584.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3749	CFBS_3749	YP_008008585.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3773	CFBS_3773	YP_008008609.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3774	CFBS_3774	YP_008008610.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3775	CFBS_3775	YP_008008611.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3783	CFBS_3783	YP_008008619.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3784	CFBS_3784	YP_008008620.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3787	CFBS_3787	YP_008008623.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3789	CFBS_3789	YP_008008625.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3791	CFBS_3791	YP_008008627.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3792	CFBS_3792	YP_008008628.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3794	CFBS_3794	YP_008008630.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3796	CFBS_3796	YP_008008632.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3800	CFBS_3800	YP_008008636.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3803	CFBS_3803	YP_008008639.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3804	CFBS_3804	YP_008008640.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3806	CFBS_3806	YP_008008641.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3807	CFBS_3807	YP_008008643.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3808	CFBS_3808	YP_008008644.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3809	CFBS_3809	YP_008008645.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3811	CFBS_3811	YP_008008647.1		0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	828	0	0	0	1	0	5000
CFBS_3812	CFBS_3812	YP_008008648.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3816	CFBS_3816	YP_008008652.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3819	CFBS_3819	YP_008008655.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	912	0	0	0	0	0	0
CFBS_3820	CFBS_3820	YP_008008656.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3821	CFBS_3821	YP_008008657.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3846	CFBS_3846	YP_008008682.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3847	CFBS_3847	YP_008008683.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3848	CFBS_3848	YP_008008684.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3849	CFBS_3849	YP_008008685.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3851	CFBS_3851	YP_008008687.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3852	CFBS_3852	YP_008008688.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3853	CFBS_3853	YP_008008689.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3854	CFBS_3854	YP_008008690.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3855	CFBS_3855	YP_008008691.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3856	CFBS_3856	YP_008008692.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3876	CFBS_3876	YP_008008711.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3877	CFBS_3877	YP_008008712.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3878	CFBS_3878	YP_008008713.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3879	CFBS_3879	YP_008008714.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3880	CFBS_3880	YP_008008715.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3881	CFBS_3881	YP_008008716.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	771	0	0	0	0	0	0
CFBS_3887	CFBS_3887	YP_008008722.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3888	CFBS_3888	YP_008008723.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3890	CFBS_3890	YP_008008725.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3891	CFBS_3891	YP_008008726.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3892	CFBS_3892	YP_008008727.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	648	0	0	0	0	0	0
CFBS_3894	CFBS_3894	YP_008008729.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3895	CFBS_3895	YP_008008730.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3896	CFBS_3896	YP_008008731.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3897	CFBS_3897	YP_008008732.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3898	CFBS_3898	YP_008008733.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3899	CFBS_3899	YP_008008734.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3952	CFBS_3952	YP_008008787.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3953	CFBS_3953	YP_008008788.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3954	CFBS_3954	YP_008008789.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1041	0	0	0	0	0	0
CFBS_3956	CFBS_3956	YP_008008791.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3957	CFBS_3957	YP_008008792.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3958	CFBS_3958	YP_008008793.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3990	CFBS_3990	YP_008008825.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3991	CFBS_3991	YP_008008826.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3992	CFBS_3992	YP_008008827.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3993	CFBS_3993	YP_008008828.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_3994	CFBS_3994	YP_008008829.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3995	CFBS_3995	YP_008008830.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
CFBS_3996	CFBS_3996	YP_008008831.1		0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	576	0	0	0	1	0	5000
CFBS_3997	CFBS_3997	YP_008008832.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3998	CFBS_3998	YP_008008833.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_3999	CFBS_3999	YP_008008834.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_4001	CFBS_4001	YP_008008836.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_4004	CFBS_4004	YP_008008839.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4005	CFBS_4005	YP_008008840.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4006	CFBS_4006	YP_008008841.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4025	CFBS_4025	YP_008008860.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4027	CFBS_4027	YP_008008862.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4055	CFBS_4055	YP_008008890.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4058	CFBS_4058	YP_008008893.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4059	CFBS_4059	YP_008008894.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4060	CFBS_4060	YP_008008895.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4065	CFBS_4065	YP_008008900.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4066	CFBS_4066	YP_008008901.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4067	CFBS_4067	YP_008008902.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4069	CFBS_4069	YP_008008904.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4070	CFBS_4070	YP_008008905.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4073	CFBS_4073	YP_008008908.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4074	CFBS_4074	YP_008008909.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4075	CFBS_4075	YP_008008910.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4076	CFBS_4076	YP_008008911.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4077	CFBS_4077	YP_008008912.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4089	CFBS_4089	YP_008008924.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4090	CFBS_4090	YP_008008925.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4093	CFBS_4093	YP_008008928.1		0	0	0	3	2	0	0	0	0	1	2	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_4095	CFBS_4095	YP_008008930.1		0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1179	0	0	0	1	0	5000
CFBS_4096	CFBS_4096	YP_008008931.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
CFBS_4097	CFBS_4097	YP_008008932.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
CFBS_4098	CFBS_4098	YP_008008933.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
CFBS_4099	CFBS_4099	YP_008008934.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
CFBS_4100	CFBS_4100	YP_008008935.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
CFBS_4113	CFBS_4113	YP_008008948.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4114	CFBS_4114	YP_008008949.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4116	CFBS_4116	YP_008008951.1		0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1839	0	0	0	1	0	5000
CFBS_4117	CFBS_4117	YP_008008952.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
CFBS_4119	CFBS_4119	YP_008008954.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4120	CFBS_4120	YP_008008955.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4121	CFBS_4121	YP_008008956.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4124	CFBS_4124	YP_008008959.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4128	CFBS_4128	YP_008008963.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4129	CFBS_4129	YP_008008964.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4130	CFBS_4130	YP_008008965.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4131	CFBS_4131	YP_008008966.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
CFBS_4132	CFBS_4132	YP_008008967.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4133	CFBS_4133	YP_008008968.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4134	CFBS_4134	YP_008008969.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4135	CFBS_4135	YP_008008970.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4136	CFBS_4136	YP_008008971.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4143	CFBS_4143	YP_008008978.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4145	CFBS_4145	YP_008008980.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4148	CFBS_4148	YP_008008983.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4149	CFBS_4149	YP_008008984.1		0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	735	0	0	0	1	0	5000
